gvkey,cik,company,reporting_year,reporting_quarter,form,accession,filing_date,report_date,period_start,period_end,period_end_imputed,compustat_active_year,event_warning_letter,event_recall,event_adverse_event,event_any,event_letter_or_recall,n_warning_letter,n_recall,n_recall_class_i,n_recall_class_ii,n_recall_class_iii,n_adverse_event,n_mdr_tier_a,n_mdr_tier_b,n_8k_warning_letter,n_8k_recall,n_8k_adverse_event,n_8k_any_event,has_8k_warning_letter,has_8k_recall,has_8k_adverse_event,has_8k_any_event,mda_warning_letter_substantive_flag,mda_recall_substantive_flag,mda_adverse_event_substantive_flag,filing_year,has_risk_factors,has_mda,rf_chars,mda_chars,rf_warning_letter_mentions,rf_warning_letter_substantive,mda_warning_letter_mentions,mda_warning_letter_substantive,warning_letter_substantive_total,warning_letter_mentions_total,rf_recall_mentions,rf_recall_substantive,mda_recall_mentions,mda_recall_substantive,recall_substantive_total,recall_mentions_total,rf_adverse_event_mentions,rf_adverse_event_substantive,mda_adverse_event_mentions,mda_adverse_event_substantive,adverse_event_substantive_total,adverse_event_mentions_total,warning_letter_data_covered,fy_start,fy_warning_letter_data_covered,fy_n_warning_letter,fy_event_warning_letter,fy_n_recall,fy_event_recall,fy_n_adverse_event,fy_event_adverse_event
28367,1388658,IRHYTHM HOLDINGS INC,2022,3,10-Q,0001388658-22-000159,2022-11-04,2022-09-30,2022-06-30,2022-09-30,0,1,0,1,1,1,1,0,1,0,1,0,9,9,0,0,0,0,0,0,0,0,0,0,0,1,2022,True,True,1046,186025,0,0,5,0,0,5,0,0,16,0,0,16,0,0,14,3,3,14,1,,,,,,,,
28367,1388658,IRHYTHM HOLDINGS INC,2022,4,10-K,0001388658-23-000007,2023-02-23,2022-12-31,2022-09-30,2022-12-31,0,1,0,0,1,1,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,2023,True,True,139929,145960,1,0,1,0,0,2,8,0,8,0,0,16,11,0,11,0,0,22,1,2021-12-31,1,0,0,1,1,69,1
28367,1388658,IRHYTHM HOLDINGS INC,2023,1,10-Q,0001388658-23-000051,2023-05-04,2023-03-31,2022-12-31,2023-03-31,0,1,0,0,1,1,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,1,0,2023,True,True,1344,150215,0,0,1,0,0,1,0,0,13,4,4,13,0,0,13,0,0,13,1,,,,,,,,
28367,1388658,IRHYTHM HOLDINGS INC,2023,2,10-Q,0001388658-23-000105,2023-08-04,2023-06-30,2023-03-31,2023-06-30,0,1,1,0,1,1,1,1,0,0,0,0,12,12,0,1,0,1,1,1,0,1,1,1,1,1,2023,True,True,1344,158317,0,0,13,6,6,13,0,0,14,4,4,14,0,0,15,2,2,15,1,,,,,,,,
28367,1388658,IRHYTHM HOLDINGS INC,2023,3,10-Q,0001388658-23-000148,2023-11-02,2023-09-30,2023-06-30,2023-09-30,0,1,0,0,1,1,0,0,0,0,0,0,58,57,1,0,0,0,0,0,0,0,0,1,1,1,2023,True,True,1346,158772,0,0,13,6,6,13,0,0,14,4,4,14,0,0,15,2,2,15,1,,,,,,,,
28367,1388658,IRHYTHM HOLDINGS INC,2023,4,10-K,0001388658-24-000014,2024-02-22,2023-12-31,2023-09-30,2023-12-31,0,1,0,0,1,1,0,0,0,0,0,0,108,108,0,0,0,0,0,0,0,0,0,1,1,1,2024,True,True,162768,179406,17,8,17,8,16,34,14,4,14,4,8,28,16,3,16,3,6,32,1,2022-12-31,1,1,1,0,0,192,1
28367,1388658,IRHYTHM HOLDINGS INC,2024,1,10-Q,0001388658-24-000098,2024-05-02,2024-03-31,2023-12-31,2024-03-31,0,1,0,0,1,1,0,0,0,0,0,0,154,153,1,0,0,0,0,0,0,0,0,1,1,1,2024,True,True,1349,173857,0,0,17,8,8,17,0,0,15,4,4,15,0,0,18,3,3,18,1,,,,,,,,
28367,1388658,IRHYTHM HOLDINGS INC,2024,2,10-Q,0001388658-24-000143,2024-08-01,2024-06-30,2024-03-31,2024-06-30,0,1,0,0,1,1,0,0,0,0,0,0,224,224,0,0,0,0,0,0,0,0,0,1,1,1,2024,True,True,1349,179320,0,0,20,8,8,20,0,0,16,4,4,16,0,0,21,3,3,21,1,,,,,,,,
28367,1388658,IRHYTHM HOLDINGS INC,2024,3,10-Q,0001388658-24-000167,2024-10-30,2024-09-30,2024-06-30,2024-09-30,0,1,0,0,1,1,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,0,0,1,1,1,2024,True,True,1349,182500,0,0,20,8,8,20,0,0,16,4,4,16,0,0,21,3,3,21,1,,,,,,,,
28367,1388658,IRHYTHM HOLDINGS INC,2024,4,10-K,0001388658-25-000028,2025-02-20,2024-12-31,2024-09-30,2024-12-31,0,1,0,0,1,1,0,0,0,0,0,0,68,68,0,0,0,0,0,0,0,0,0,1,1,1,2025,True,True,187314,120129,17,6,15,5,11,32,18,5,15,5,10,33,19,3,17,1,4,36,1,2023-12-31,1,0,0,0,0,500,1
28367,1388658,IRHYTHM HOLDINGS INC,2025,1,10-Q,0001388658-25-000106,2025-05-01,2025-03-31,2024-12-31,2025-03-31,0,1,0,0,1,1,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,0,0,1,1,1,2025,True,True,1346,194545,0,0,17,6,6,17,0,0,19,5,5,19,0,0,23,3,3,23,1,,,,,,,,
28367,1388658,IRHYTHM HOLDINGS INC,2025,2,10-Q,0001388658-25-000196,2025-07-31,2025-06-30,2025-03-31,2025-06-30,0,1,0,0,1,1,0,0,0,0,0,0,64,64,0,0,0,0,0,0,0,0,0,1,1,1,2025,True,True,1346,194848,0,0,16,6,6,16,0,0,19,5,5,19,0,0,23,3,3,23,1,,,,,,,,
28367,1388658,IRHYTHM HOLDINGS INC,2025,3,10-Q,0001388658-25-000217,2025-10-30,2025-09-30,2025-06-30,2025-09-30,0,1,0,0,1,1,0,0,0,0,0,0,92,92,0,0,0,0,0,0,0,0,0,1,1,1,2025,True,True,1346,195989,0,0,16,6,6,16,0,0,19,5,5,19,0,0,23,3,3,23,1,,,,,,,,
28367,1388658,IRHYTHM HOLDINGS INC,2025,4,10-K,0001388658-26-000011,2026-02-19,2025-12-31,2025-09-30,2025-12-31,0,1,0,0,1,1,0,0,0,0,0,0,88,88,0,0,0,0,0,0,0,0,0,1,1,1,2026,True,True,196674,125629,15,7,13,6,13,28,18,5,15,5,10,33,20,4,18,2,6,38,1,2024-12-31,1,0,0,0,0,309,1
28367,1388658,IRHYTHM HOLDINGS INC,2026,1,10-Q,0001388658-26-000039,2026-04-30,2026-03-31,2025-12-31,2026-03-31,0,0,0,0,1,1,0,0,0,0,0,0,118,118,0,0,0,0,0,0,0,0,0,1,1,1,2026,True,True,1615,205305,0,0,15,7,7,15,0,0,19,5,5,19,0,0,23,5,5,23,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2009,4,10-K,0001047469-10-001559,2010-02-26,2009-12-31,2009-09-30,2009-12-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,True,True,85295,385992,1,0,2,0,0,3,1,0,8,6,6,9,1,0,1,0,0,2,1,2008-12-31,1,0,0,0,0,0,0
29955,885590,BAUSCH HEALTH COMPANIES INC,2010,1,10-Q,0001047469-10-004969,2010-05-07,2010-03-31,2009-12-31,2010-03-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,True,True,78052,77210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2010,2,10-Q,0001047469-10-007155,2010-08-06,2010-06-30,2010-03-31,2010-06-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,True,True,102181,101824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2010,3,10-Q,0001047469-10-009337,2010-11-05,2010-09-30,2010-06-30,2010-09-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,True,True,191544,126591,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2010,4,10-K,0001047469-11-001555,2011-02-28,2010-12-31,2010-09-30,2010-12-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,True,True,88066,187709,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,2009-12-31,1,0,0,0,0,0,0
29955,885590,BAUSCH HEALTH COMPANIES INC,2011,1,10-Q,0001047469-11-004881,2011-05-10,2011-03-31,2010-12-31,2011-03-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,True,True,104610,72362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2011,2,10-Q,0001047469-11-007046,2011-08-08,2011-06-30,2011-03-31,2011-06-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,True,True,126194,82996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2011,3,10-Q,0001047469-11-009068,2011-11-04,2011-09-30,2011-06-30,2011-09-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,True,True,157978,97883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2011,4,10-K,0001047469-12-001906,2012-02-29,2011-12-31,2011-09-30,2011-12-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,True,True,80024,283979,1,0,1,0,0,2,1,0,1,0,0,2,0,0,0,0,0,0,1,2010-12-31,1,0,0,0,0,0,0
29955,885590,BAUSCH HEALTH COMPANIES INC,2012,1,10-Q,0001047469-12-005388,2012-05-04,2012-03-31,2011-12-31,2012-03-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,True,True,137323,65872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2012,2,10-Q,0000885590-12-000054,2012-08-03,2012-06-30,2012-03-31,2012-06-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,True,True,151491,91967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2012,3,10-Q,0000885590-12-000070,2012-11-05,2012-09-30,2012-06-30,2012-09-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,True,True,178612,110045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2012,4,10-K,0000885590-13-000014,2013-02-28,2012-12-31,2012-09-30,2012-12-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,True,True,97517,293209,1,0,1,0,0,2,1,0,1,0,0,2,1,0,1,0,0,2,1,2011-12-31,1,0,0,0,0,0,0
29955,885590,BAUSCH HEALTH COMPANIES INC,2013,1,10-Q,0000885590-13-000025,2013-05-03,2013-03-31,2012-12-31,2013-03-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,True,True,139645,64435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2013,2,10-Q,0000885590-13-000067,2013-08-07,2013-06-30,2013-03-31,2013-06-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,True,True,167547,92726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2013,3,10-Q,0000885590-13-000095,2013-11-01,2013-09-30,2013-06-30,2013-09-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,True,True,213400,109844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2013,4,10-K,0000885590-14-000025,2014-02-28,2013-12-31,2013-09-30,2013-12-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,True,True,109670,311816,2,0,2,0,0,4,5,0,5,0,0,10,2,0,2,0,0,4,1,2012-12-31,1,0,0,0,0,0,0
29955,885590,BAUSCH HEALTH COMPANIES INC,2014,1,10-Q,0000885590-14-000039,2014-05-09,2014-03-31,2013-12-31,2014-03-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,True,True,133228,57668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2014,2,10-Q,0000885590-14-000063,2014-08-01,2014-06-30,2014-03-31,2014-06-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,True,True,161184,71040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2014,3,10-Q,0000885590-14-000073,2014-10-24,2014-09-30,2014-06-30,2014-09-30,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,True,True,180146,81166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2014,4,10-K,0000885590-15-000015,2015-02-25,2014-12-31,2014-09-30,2014-12-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,True,True,106296,261991,2,0,2,0,0,4,5,0,5,0,0,10,2,0,2,0,0,4,1,2013-12-31,1,1,1,0,0,0,0
29955,885590,BAUSCH HEALTH COMPANIES INC,2015,1,10-Q,0000885590-15-000032,2015-04-30,2015-03-31,2014-12-31,2015-03-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,True,True,118122,52836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2015,2,10-Q,0000885590-15-000064,2015-07-28,2015-06-30,2015-03-31,2015-06-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,True,True,144401,67302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2015,3,10-Q,0000885590-15-000077,2015-10-26,2015-09-30,2015-06-30,2015-09-30,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,True,True,160021,72220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2015,4,10-K,0000885590-16-000101,2016-04-29,2015-12-31,2015-09-30,2015-12-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,True,True,178443,371634,2,0,2,0,0,4,5,0,5,0,0,10,3,0,3,0,0,6,1,2014-12-31,1,0,0,1,1,0,0
29955,885590,BAUSCH HEALTH COMPANIES INC,2016,1,10-Q,0000885590-16-000117,2016-06-07,2016-03-31,2015-12-31,2016-03-31,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,True,True,179420,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2016,2,10-Q,0000885590-16-000121,2016-08-09,2016-06-30,2016-03-31,2016-06-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,True,True,195016,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2016,3,10-Q,0000885590-16-000124,2016-11-09,2016-09-30,2016-06-30,2016-09-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,True,True,222823,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2016,4,10-K,0000885590-17-000015,2017-03-01,2016-12-31,2016-09-30,2016-12-31,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,True,True,190751,404745,2,0,2,0,0,4,5,0,7,0,0,12,4,0,4,0,0,8,1,2015-12-31,1,1,1,1,1,0,0
29955,885590,BAUSCH HEALTH COMPANIES INC,2017,1,10-Q,0000885590-17-000040,2017-05-09,2017-03-31,2016-12-31,2017-03-31,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,True,True,169350,146531,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2017,2,10-Q,0000885590-17-000055,2017-08-08,2017-06-30,2017-03-31,2017-06-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,True,True,184347,187045,0,0,4,3,3,4,0,0,2,0,0,2,0,0,0,0,0,0,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2017,3,10-Q,0000885590-17-000070,2017-11-07,2017-09-30,2017-06-30,2017-09-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2017,True,True,190280,209639,0,0,4,3,3,4,0,0,2,0,0,2,0,0,2,2,2,2,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2017,4,10-K,0000885590-18-000017,2018-02-28,2017-12-31,2017-09-30,2017-12-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2018,True,True,170207,489665,2,0,6,3,3,8,5,0,7,0,0,12,4,1,5,2,3,9,1,2016-12-31,1,0,0,1,1,0,0
29955,885590,BAUSCH HEALTH COMPANIES INC,2018,1,10-Q,0000885590-18-000029,2018-05-08,2018-03-31,2017-12-31,2018-03-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,True,True,181937,165597,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,1,1,1,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2018,2,10-Q,0000885590-18-000047,2018-08-07,2018-06-30,2018-03-31,2018-06-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,True,True,199254,223801,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,1,1,1,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2018,3,10-Q,0000885590-18-000071,2018-11-06,2018-09-30,2018-06-30,2018-09-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,True,True,197397,246403,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,1,1,1,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2018,4,10-K,0000885590-19-000006,2019-02-20,2018-12-31,2018-09-30,2018-12-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,True,True,187916,452925,2,0,2,0,0,4,5,0,7,0,0,12,4,1,5,2,3,9,1,2017-12-31,1,0,0,0,0,0,0
29955,885590,BAUSCH HEALTH COMPANIES INC,2019,1,10-Q,0000885590-19-000017,2019-05-06,2019-03-31,2018-12-31,2019-03-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,True,True,141287,172226,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,1,1,1,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2019,2,10-Q,0000885590-19-000026,2019-08-06,2019-06-30,2019-03-31,2019-06-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,True,True,141614,206105,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,1,1,1,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2019,3,10-Q,0000885590-19-000037,2019-11-04,2019-09-30,2019-06-30,2019-09-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,True,True,157382,216344,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,1,1,1,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2019,4,10-K,0000885590-20-000006,2020-02-19,2019-12-31,2019-09-30,2019-12-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020,True,True,211949,459669,2,0,2,0,0,4,6,0,8,0,0,14,6,1,7,2,3,13,1,2018-12-31,1,0,0,0,0,0,0
29955,885590,BAUSCH HEALTH COMPANIES INC,2020,1,10-Q,0000885590-20-000031,2020-05-07,2020-03-31,2019-12-31,2020-03-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,True,True,142515,193819,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,1,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2020,2,10-Q,0000885590-20-000042,2020-08-06,2020-06-30,2020-03-31,2020-06-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,True,True,150431,225816,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,1,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2020,3,10-Q,0000885590-20-000060,2020-11-03,2020-09-30,2020-06-30,2020-09-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,True,True,161364,251312,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,1,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2020,4,10-K,0000885590-21-000011,2021-02-24,2020-12-31,2020-09-30,2020-12-31,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2021,True,True,245687,518362,2,0,2,0,0,4,7,0,10,0,0,17,6,1,7,2,3,13,1,2019-12-31,1,0,0,0,0,1,1
29955,885590,BAUSCH HEALTH COMPANIES INC,2021,1,10-Q,0000885590-21-000030,2021-05-04,2021-03-31,2020-12-31,2021-03-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,True,True,214615,235108,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2021,2,10-Q,0000885590-21-000041,2021-08-03,2021-06-30,2021-03-31,2021-06-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,True,True,252963,270171,0,0,0,0,0,0,6,3,6,3,6,12,0,0,0,0,0,0,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2021,3,10-Q,0000885590-21-000055,2021-11-02,2021-09-30,2021-06-30,2021-09-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,True,True,249213,272508,0,0,0,0,0,0,4,2,4,2,4,8,0,0,0,0,0,0,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2021,4,10-K,0000885590-22-000010,2022-02-23,2021-12-31,2021-09-30,2021-12-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2022,True,True,309877,587171,2,0,2,0,0,4,10,1,13,2,3,23,18,1,18,1,2,36,1,2020-12-31,1,0,0,0,0,0,0
29955,885590,BAUSCH HEALTH COMPANIES INC,2022,1,10-Q,0000885590-22-000025,2022-05-10,2022-03-31,2021-12-31,2022-03-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,True,True,221849,222575,0,0,0,0,0,0,2,0,2,0,0,4,0,0,0,0,0,0,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2022,2,10-Q,0000885590-22-000039,2022-08-09,2022-06-30,2022-03-31,2022-06-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,True,True,216982,265009,0,0,0,0,0,0,5,3,5,3,6,10,1,0,0,0,0,1,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2022,3,10-Q,0000885590-22-000061,2022-11-03,2022-09-30,2022-06-30,2022-09-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,True,True,210448,455122,0,0,0,0,0,0,0,0,4,2,2,4,0,0,0,0,0,0,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2022,4,10-K,0000885590-23-000009,2023-02-23,2022-12-31,2022-09-30,2022-12-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2023,True,True,299568,544377,2,0,2,0,0,4,10,1,14,3,4,24,17,2,17,2,4,34,1,2021-12-31,1,0,0,0,0,0,0
29955,885590,BAUSCH HEALTH COMPANIES INC,2023,1,10-Q,0000885590-23-000018,2023-05-04,2023-03-31,2022-12-31,2023-03-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,True,True,108474,320065,0,0,0,0,0,0,2,0,2,0,0,4,0,0,0,0,0,0,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2023,2,10-Q,0000885590-23-000028,2023-08-03,2023-06-30,2023-03-31,2023-06-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,True,True,148087,365919,0,0,0,0,0,0,7,0,7,0,0,14,0,0,0,0,0,0,1,,,,,,,,
29955,885590,BAUSCH HEALTH COMPANIES INC,2023,3,10-Q,0000885590-23-000035,2023-11-02,2023-09-30,2023-06-30,2023-09-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,True,True,151889,398002,0,0,0,0,0,0,6,0,6,0,0,12,0,0,0,0,0,0,1,,,,,,,,
